bilet	vopros	order_number	user_count	correct
1	1	1	4560	4193
1	1	2	1525	1487
1	1	3	817	800
1	1	4	493	485
1	1	5	366	362
1	1	6	268	263
1	1	7	206	205
1	1	8	169	168
1	1	9	124	123
1	1	10	99	98
1	1	11	79	79
1	1	12	67	66
1	1	13	57	57
1	1	14	45	45
1	1	15	36	36
1	1	16	28	27
1	1	17	20	20
1	1	18	17	17
1	1	19	14	14
1	1	20	12	12
1	1	21	10	10
1	1	22	9	9
1	1	23	8	8
1	1	24	5	5
1	1	25	4	4
1	1	26	4	4
1	1	27	4	4
1	1	28	4	4
1	1	29	3	3
1	1	30	2	2
1	1	31	2	2
1	1	32	2	2
1	1	33	1	1
1	1	34	1	1
1	1	35	1	0
1	1	36	1	1
1	1	37	1	1
1	1	38	1	1
1	1	39	1	1
1	1	40	1	1
1	1	41	1	1
1	1	42	1	1
1	1	43	1	1
1	1	44	1	1
1	1	45	1	1
1	2	1	4498	3872
1	2	2	1390	1283
1	2	3	730	678
1	2	4	467	446
1	2	5	332	312
1	2	6	246	237
1	2	7	189	181
1	2	8	155	147
1	2	9	117	115
1	2	10	92	90
1	2	11	77	76
1	2	12	60	58
1	2	13	46	45
1	2	14	41	41
1	2	15	28	28
1	2	16	24	24
1	2	17	18	18
1	2	18	15	15
1	2	19	12	12
1	2	20	10	10
1	2	21	10	10
1	2	22	8	8
1	2	23	7	7
1	2	24	4	4
1	2	25	4	4
1	2	26	4	4
1	2	27	4	4
1	2	28	4	4
1	2	29	4	4
1	2	30	3	3
1	2	31	3	3
1	2	32	3	3
1	2	33	3	3
1	2	34	2	2
1	2	35	2	2
1	2	36	2	2
1	2	37	2	2
1	2	38	1	1
1	2	39	1	1
1	2	40	1	1
1	3	1	4407	3752
1	3	2	1359	1266
1	3	3	697	659
1	3	4	448	429
1	3	5	317	309
1	3	6	230	221
1	3	7	169	163
1	3	8	138	132
1	3	9	104	102
1	3	10	83	83
1	3	11	69	67
1	3	12	54	52
1	3	13	44	44
1	3	14	38	37
1	3	15	29	28
1	3	16	22	22
1	3	17	14	14
1	3	18	11	11
1	3	19	9	9
1	3	20	9	9
1	3	21	8	8
1	3	22	6	6
1	3	23	6	6
1	3	24	5	5
1	3	25	5	5
1	3	26	5	5
1	3	27	5	5
1	3	28	5	5
1	3	29	3	3
1	3	30	3	3
1	3	31	3	3
1	3	32	3	3
1	3	33	2	2
1	3	34	2	1
1	3	35	2	2
1	3	36	2	2
1	3	37	2	2
1	3	38	1	1
1	3	39	1	1
1	4	1	4291	2753
1	4	2	1333	1089
1	4	3	701	615
1	4	4	452	404
1	4	5	326	302
1	4	6	246	226
1	4	7	186	172
1	4	8	148	136
1	4	9	107	100
1	4	10	81	77
1	4	11	68	61
1	4	12	58	54
1	4	13	48	43
1	4	14	41	37
1	4	15	29	27
1	4	16	22	21
1	4	17	16	16
1	4	18	13	13
1	4	19	11	11
1	4	20	10	10
1	4	21	10	10
1	4	22	8	8
1	4	23	6	6
1	4	24	5	5
1	4	25	5	5
1	4	26	5	5
1	4	27	5	5
1	4	28	5	5
1	4	29	3	3
1	4	30	3	2
1	4	31	3	3
1	4	32	3	3
1	4	33	3	2
1	4	34	3	3
1	4	35	3	3
1	4	36	3	3
1	4	37	2	2
1	4	38	1	1
1	4	39	1	1
1	4	40	1	1
1	4	41	1	1
1	4	42	1	0
1	4	43	1	1
1	5	1	3837	3220
1	5	2	1275	1196
1	5	3	675	645
1	5	4	425	408
1	5	5	303	293
1	5	6	221	214
1	5	7	165	157
1	5	8	126	120
1	5	9	95	91
1	5	10	79	74
1	5	11	60	58
1	5	12	51	48
1	5	13	44	42
1	5	14	29	27
1	5	15	18	18
1	5	16	15	15
1	5	17	14	14
1	5	18	12	12
1	5	19	10	10
1	5	20	10	9
1	5	21	9	8
1	5	22	7	7
1	5	23	6	5
1	5	24	5	5
1	5	25	5	4
1	5	26	4	3
1	5	27	4	4
1	5	28	4	4
1	5	29	3	3
1	5	30	3	3
1	5	31	2	2
1	5	32	1	0
1	5	33	1	1
1	5	34	1	1
1	5	35	1	0
1	5	36	1	1
1	5	37	1	1
1	6	1	3788	3600
1	6	2	1243	1213
1	6	3	658	650
1	6	4	406	400
1	6	5	284	282
1	6	6	209	205
1	6	7	151	146
1	6	8	111	107
1	6	9	83	80
1	6	10	67	66
1	6	11	52	51
1	6	12	44	43
1	6	13	35	35
1	6	14	22	22
1	6	15	17	17
1	6	16	16	16
1	6	17	15	15
1	6	18	12	12
1	6	19	10	10
1	6	20	9	9
1	6	21	8	8
1	6	22	6	5
1	6	23	5	5
1	6	24	5	5
1	6	25	5	5
1	6	26	4	4
1	6	27	4	4
1	6	28	4	4
1	6	29	3	2
1	6	30	3	2
1	6	31	2	1
1	6	32	2	2
1	6	33	1	1
1	6	34	1	1
1	6	35	1	1
1	6	36	1	1
1	6	37	1	1
1	6	38	1	1
1	6	39	1	1
1	6	40	1	1
1	6	41	1	1
1	6	42	1	1
1	6	43	1	1
1	6	44	1	1
1	6	45	1	1
1	6	46	1	1
1	7	1	3575	2907
1	7	2	1131	1011
1	7	3	603	548
1	7	4	382	347
1	7	5	272	257
1	7	6	189	177
1	7	7	137	126
1	7	8	100	94
1	7	9	76	70
1	7	10	59	56
1	7	11	47	47
1	7	12	41	41
1	7	13	29	27
1	7	14	20	18
1	7	15	17	16
1	7	16	16	16
1	7	17	14	11
1	7	18	13	12
1	7	19	10	8
1	7	20	9	9
1	7	21	7	7
1	7	22	5	5
1	7	23	5	5
1	7	24	4	4
1	7	25	4	4
1	7	26	4	4
1	7	27	4	4
1	7	28	3	2
1	7	29	2	1
1	7	30	2	2
1	7	31	1	1
1	7	32	1	1
1	7	33	1	1
1	7	34	1	1
1	7	35	1	1
1	7	36	1	1
1	7	37	1	1
1	7	38	1	1
1	7	39	1	1
1	7	40	1	1
1	7	41	1	1
1	7	42	1	1
1	7	43	1	1
1	7	44	1	1
1	7	45	1	1
1	7	46	1	1
1	7	47	1	1
1	7	48	1	1
1	7	49	1	1
1	8	1	3534	3016
1	8	2	1109	1006
1	8	3	586	560
1	8	4	361	351
1	8	5	253	242
1	8	6	180	173
1	8	7	133	130
1	8	8	97	97
1	8	9	72	72
1	8	10	54	52
1	8	11	44	43
1	8	12	36	35
1	8	13	26	26
1	8	14	16	16
1	8	15	13	13
1	8	16	12	12
1	8	17	11	11
1	8	18	8	8
1	8	19	6	6
1	8	20	6	6
1	8	21	5	5
1	8	22	5	5
1	8	23	5	5
1	8	24	4	4
1	8	25	4	4
1	8	26	4	4
1	8	27	3	2
1	8	28	3	3
1	8	29	1	1
1	8	30	1	1
1	8	31	1	1
1	8	32	1	1
1	8	33	1	1
1	8	34	1	1
1	8	35	1	1
1	8	36	1	1
1	8	37	1	1
1	8	38	1	1
1	8	39	1	1
1	8	40	1	1
1	8	41	1	1
1	8	42	1	1
1	8	43	1	1
1	8	44	1	1
1	8	45	1	1
1	8	46	1	1
1	8	47	1	1
1	8	48	1	1
1	8	49	1	1
1	9	1	3517	2504
1	9	2	1108	952
1	9	3	592	514
1	9	4	381	329
1	9	5	260	234
1	9	6	191	183
1	9	7	143	126
1	9	8	102	96
1	9	9	82	73
1	9	10	62	60
1	9	11	52	51
1	9	12	40	38
1	9	13	29	28
1	9	14	19	18
1	9	15	15	15
1	9	16	13	13
1	9	17	12	11
1	9	18	11	11
1	9	19	8	8
1	9	20	7	7
1	9	21	6	6
1	9	22	6	6
1	9	23	6	5
1	9	24	5	4
1	9	25	5	4
1	9	26	5	4
1	9	27	5	3
1	9	28	4	4
1	9	29	2	2
1	9	30	1	1
1	9	31	1	1
1	9	32	1	1
1	9	33	1	1
1	9	34	1	1
1	9	35	1	1
1	9	36	1	1
1	9	37	1	1
1	9	38	1	1
1	9	39	1	1
1	9	40	1	1
1	9	41	1	1
1	9	42	1	1
1	9	43	1	1
1	9	44	1	1
1	9	45	1	1
1	9	46	1	1
1	9	47	1	1
1	9	48	1	1
1	9	49	1	1
1	9	50	1	1
1	9	51	1	1
1	10	1	3550	2820
1	10	2	1153	1031
1	10	3	626	591
1	10	4	401	367
1	10	5	272	256
1	10	6	199	184
1	10	7	139	132
1	10	8	99	94
1	10	9	78	74
1	10	10	62	61
1	10	11	50	49
1	10	12	42	42
1	10	13	33	32
1	10	14	23	22
1	10	15	17	17
1	10	16	14	13
1	10	17	11	11
1	10	18	10	10
1	10	19	8	7
1	10	20	8	8
1	10	21	8	8
1	10	22	6	6
1	10	23	5	5
1	10	24	5	4
1	10	25	4	4
1	10	26	4	3
1	10	27	3	3
1	10	28	2	2
1	10	29	2	2
1	10	30	2	2
1	10	31	2	2
1	10	32	2	2
1	10	33	1	1
1	10	34	1	1
1	11	1	3648	3021
1	11	2	1160	1092
1	11	3	609	588
1	11	4	380	368
1	11	5	256	250
1	11	6	178	175
1	11	7	125	122
1	11	8	94	92
1	11	9	75	74
1	11	10	54	52
1	11	11	44	43
1	11	12	39	39
1	11	13	27	27
1	11	14	20	20
1	11	15	18	17
1	11	16	14	14
1	11	17	12	12
1	11	18	11	11
1	11	19	10	10
1	11	20	7	7
1	11	21	7	7
1	11	22	7	7
1	11	23	6	6
1	11	24	5	5
1	11	25	3	3
1	11	26	3	3
1	11	27	3	3
1	11	28	2	2
1	11	29	2	2
1	11	30	2	2
1	11	31	2	2
1	11	32	2	2
1	11	33	2	2
1	11	34	1	1
1	11	35	1	1
1	11	36	1	1
1	11	37	1	1
1	12	1	3658	2792
1	12	2	1193	1073
1	12	3	623	574
1	12	4	402	373
1	12	5	276	253
1	12	6	191	177
1	12	7	136	121
1	12	8	101	97
1	12	9	81	74
1	12	10	62	59
1	12	11	49	46
1	12	12	41	38
1	12	13	32	30
1	12	14	28	27
1	12	15	18	16
1	12	16	14	11
1	12	17	11	10
1	12	18	9	7
1	12	19	7	6
1	12	20	5	4
1	12	21	5	5
1	12	22	5	3
1	12	23	5	4
1	12	24	5	4
1	12	25	3	3
1	12	26	2	1
1	12	27	2	1
1	12	28	2	1
1	12	29	2	2
1	12	30	2	2
1	12	31	1	1
1	12	32	1	1
1	12	33	1	1
1	12	34	1	1
1	13	1	4000	3294
1	13	2	1091	967
1	13	3	564	503
1	13	4	340	305
1	13	5	231	213
1	13	6	158	145
1	13	7	110	103
1	13	8	79	72
1	13	9	62	60
1	13	10	50	46
1	13	11	40	37
1	13	12	33	32
1	13	13	22	22
1	13	14	17	17
1	13	15	14	14
1	13	16	11	11
1	13	17	9	9
1	13	18	7	7
1	13	19	6	6
1	13	20	6	6
1	13	21	4	4
1	13	22	3	3
1	13	23	3	3
1	13	24	2	2
1	13	25	2	2
1	13	26	1	1
1	14	1	3930	3496
1	14	2	1086	1006
1	14	3	556	511
1	14	4	329	308
1	14	5	218	211
1	14	6	152	144
1	14	7	107	104
1	14	8	74	73
1	14	9	58	57
1	14	10	45	44
1	14	11	34	33
1	14	12	28	27
1	14	13	20	20
1	14	14	17	17
1	14	15	14	13
1	14	16	12	10
1	14	17	8	7
1	14	18	7	7
1	14	19	5	5
1	14	20	5	5
1	14	21	4	4
1	14	22	3	3
1	14	23	3	2
1	14	24	2	2
1	14	25	2	1
1	14	26	1	1
1	14	27	1	1
1	14	28	1	1
1	15	1	3901	3188
1	15	2	1078	959
1	15	3	554	494
1	15	4	333	303
1	15	5	227	203
1	15	6	158	141
1	15	7	119	106
1	15	8	85	73
1	15	9	68	65
1	15	10	55	51
1	15	11	47	45
1	15	12	39	35
1	15	13	26	26
1	15	14	23	22
1	15	15	20	19
1	15	16	18	18
1	15	17	15	15
1	15	18	11	10
1	15	19	10	10
1	15	20	8	7
1	15	21	6	5
1	15	22	4	4
1	15	23	4	4
1	15	24	3	3
1	15	25	1	1
1	15	26	1	1
1	15	27	1	1
1	15	28	1	1
1	16	1	3480	3189
1	16	2	1107	1077
1	16	3	576	569
1	16	4	339	335
1	16	5	218	218
1	16	6	151	151
1	16	7	106	104
1	16	8	75	74
1	16	9	54	54
1	16	10	42	42
1	16	11	37	37
1	16	12	33	33
1	16	13	21	21
1	16	14	15	15
1	16	15	13	13
1	16	16	11	11
1	16	17	10	10
1	16	18	7	7
1	16	19	6	6
1	16	20	6	6
1	16	21	4	4
1	16	22	3	3
1	16	23	3	3
1	16	24	3	3
1	16	25	2	2
1	16	26	2	2
1	16	27	2	2
1	16	28	2	2
1	16	29	1	1
1	16	30	1	1
1	16	31	1	1
1	17	1	3499	3175
1	17	2	1089	1038
1	17	3	567	545
1	17	4	340	325
1	17	5	227	216
1	17	6	150	142
1	17	7	104	100
1	17	8	72	64
1	17	9	58	55
1	17	10	44	40
1	17	11	42	41
1	17	12	33	29
1	17	13	24	22
1	17	14	19	18
1	17	15	16	16
1	17	16	15	14
1	17	17	12	12
1	17	18	10	10
1	17	19	9	8
1	17	20	9	6
1	17	21	8	8
1	17	22	7	7
1	17	23	6	6
1	17	24	5	5
1	17	25	5	5
1	17	26	4	4
1	17	27	4	4
1	17	28	4	4
1	17	29	4	4
1	17	30	3	3
1	17	31	2	2
1	18	1	3318	2662
1	18	2	984	931
1	18	3	496	466
1	18	4	294	286
1	18	5	189	184
1	18	6	127	125
1	18	7	83	81
1	18	8	59	58
1	18	9	46	46
1	18	10	36	35
1	18	11	30	30
1	18	12	22	22
1	18	13	15	15
1	18	14	12	12
1	18	15	10	10
1	18	16	9	9
1	18	17	7	7
1	18	18	6	6
1	18	19	5	5
1	18	20	4	4
1	18	21	3	3
1	18	22	2	1
1	18	23	2	2
1	19	1	3298	2918
1	19	2	977	920
1	19	3	494	475
1	19	4	291	278
1	19	5	189	184
1	19	6	119	116
1	19	7	80	74
1	19	8	56	56
1	19	9	44	44
1	19	10	35	33
1	19	11	29	29
1	19	12	22	21
1	19	13	15	15
1	19	14	12	11
1	19	15	10	10
1	19	16	9	9
1	19	17	7	7
1	19	18	6	6
1	19	19	5	5
1	19	20	4	4
1	19	21	4	4
1	19	22	2	2
1	19	23	2	2
1	20	1	3285	2947
1	20	2	1009	872
1	20	3	501	442
1	20	4	287	248
1	20	5	185	166
1	20	6	121	111
1	20	7	80	73
1	20	8	58	51
1	20	9	45	43
1	20	10	37	36
1	20	11	28	27
1	20	12	24	23
1	20	13	16	15
1	20	14	13	12
1	20	15	11	11
1	20	16	8	8
1	20	17	8	8
1	20	18	7	7
1	20	19	6	6
1	20	20	5	5
1	20	21	4	4
1	20	22	2	2
1	20	23	2	2
1	20	24	1	1
1	20	25	1	1
2	1	1	3192	3086
2	1	2	1320	1309
2	1	3	743	736
2	1	4	496	492
2	1	5	354	353
2	1	6	281	278
2	1	7	216	216
2	1	8	162	161
2	1	9	128	127
2	1	10	102	102
2	1	11	79	78
2	1	12	70	70
2	1	13	56	55
2	1	14	41	41
2	1	15	32	32
2	1	16	23	23
2	1	17	18	18
2	1	18	14	14
2	1	19	11	11
2	1	20	10	9
2	1	21	8	8
2	1	22	8	8
2	1	23	8	8
2	1	24	7	7
2	1	25	6	6
2	1	26	5	5
2	1	27	4	4
2	1	28	4	4
2	1	29	4	4
2	1	30	4	4
2	1	31	3	3
2	1	32	3	3
2	1	33	2	2
2	1	34	2	2
2	1	35	2	2
2	1	36	2	2
2	1	37	2	2
2	1	38	2	2
2	1	39	2	2
2	1	40	2	2
2	1	41	2	2
2	1	42	1	1
2	1	43	1	1
2	1	44	1	1
2	1	45	1	1
2	1	46	1	1
2	1	47	1	1
2	1	48	1	1
2	1	49	1	1
2	2	1	3167	2849
2	2	2	1185	1138
2	2	3	691	677
2	2	4	447	439
2	2	5	316	308
2	2	6	243	237
2	2	7	184	180
2	2	8	140	140
2	2	9	109	109
2	2	10	86	86
2	2	11	72	71
2	2	12	59	57
2	2	13	47	47
2	2	14	36	36
2	2	15	26	26
2	2	16	23	23
2	2	17	15	15
2	2	18	11	11
2	2	19	9	9
2	2	20	8	8
2	2	21	7	7
2	2	22	7	7
2	2	23	6	6
2	2	24	5	5
2	2	25	4	4
2	2	26	3	3
2	2	27	3	3
2	2	28	3	3
2	2	29	3	3
2	2	30	3	3
2	2	31	3	3
2	2	32	3	3
2	2	33	3	3
2	2	34	3	3
2	2	35	3	3
2	2	36	3	3
2	2	37	3	3
2	2	38	2	2
2	2	39	2	2
2	2	40	2	2
2	2	41	2	2
2	2	42	1	1
2	2	43	1	1
2	2	44	1	1
2	3	1	3127	2442
2	3	2	1178	1077
2	3	3	688	636
2	3	4	454	418
2	3	5	328	303
2	3	6	250	238
2	3	7	188	176
2	3	8	147	140
2	3	9	110	104
2	3	10	93	92
2	3	11	77	75
2	3	12	63	58
2	3	13	50	47
2	3	14	38	35
2	3	15	27	25
2	3	16	23	23
2	3	17	16	15
2	3	18	12	12
2	3	19	10	9
2	3	20	9	9
2	3	21	8	8
2	3	22	6	6
2	3	23	6	6
2	3	24	5	5
2	3	25	4	4
2	3	26	3	3
2	3	27	3	3
2	3	28	3	3
2	3	29	3	3
2	3	30	3	3
2	3	31	3	3
2	3	32	3	3
2	3	33	3	3
2	3	34	3	3
2	3	35	3	3
2	3	36	3	3
2	3	37	3	3
2	3	38	2	2
2	3	39	2	2
2	3	40	2	2
2	3	41	2	2
2	3	42	1	1
2	3	43	1	1
2	3	44	1	1
2	3	45	1	1
2	4	1	3092	2373
2	4	2	1168	1037
2	4	3	683	634
2	4	4	441	416
2	4	5	320	297
2	4	6	245	232
2	4	7	179	175
2	4	8	137	131
2	4	9	111	107
2	4	10	95	93
2	4	11	78	76
2	4	12	59	56
2	4	13	44	40
2	4	14	34	32
2	4	15	25	24
2	4	16	20	19
2	4	17	16	16
2	4	18	12	11
2	4	19	10	9
2	4	20	8	8
2	4	21	8	8
2	4	22	8	7
2	4	23	7	7
2	4	24	6	5
2	4	25	4	4
2	4	26	4	4
2	4	27	4	4
2	4	28	4	4
2	4	29	4	4
2	4	30	4	4
2	4	31	4	4
2	4	32	4	4
2	4	33	4	4
2	4	34	3	3
2	4	35	3	3
2	4	36	3	3
2	4	37	3	3
2	4	38	2	2
2	4	39	2	2
2	4	40	2	2
2	4	41	2	2
2	4	42	1	1
2	4	43	1	1
2	4	44	1	1
2	4	45	1	1
2	5	1	2719	2048
2	5	2	1149	1055
2	5	3	663	621
2	5	4	424	405
2	5	5	308	296
2	5	6	234	226
2	5	7	173	168
2	5	8	127	125
2	5	9	105	104
2	5	10	89	88
2	5	11	77	74
2	5	12	61	60
2	5	13	47	47
2	5	14	37	36
2	5	15	25	25
2	5	16	16	15
2	5	17	12	11
2	5	18	10	10
2	5	19	7	6
2	5	20	7	7
2	5	21	6	5
2	5	22	6	5
2	5	23	6	6
2	5	24	5	5
2	5	25	5	5
2	5	26	3	2
2	5	27	3	3
2	5	28	2	2
2	5	29	2	2
2	5	30	2	1
2	5	31	2	2
2	5	32	2	2
2	5	33	2	1
2	5	34	2	2
2	5	35	2	2
2	5	36	2	1
2	5	37	2	2
2	5	38	2	2
2	5	39	2	2
2	5	40	2	2
2	5	41	2	2
2	6	1	2688	1883
2	6	2	1155	951
2	6	3	661	552
2	6	4	443	365
2	6	5	326	280
2	6	6	252	217
2	6	7	187	161
2	6	8	145	131
2	6	9	115	103
2	6	10	89	80
2	6	11	70	61
2	6	12	56	50
2	6	13	49	41
2	6	14	41	39
2	6	15	32	30
2	6	16	24	17
2	6	17	22	21
2	6	18	19	17
2	6	19	16	15
2	6	20	14	11
2	6	21	11	9
2	6	22	10	7
2	6	23	9	8
2	6	24	8	5
2	6	25	7	6
2	6	26	6	5
2	6	27	5	5
2	6	28	5	4
2	6	29	5	4
2	6	30	4	4
2	6	31	4	4
2	6	32	4	3
2	6	33	3	3
2	6	34	3	3
2	6	35	3	2
2	6	36	3	3
2	6	37	3	2
2	6	38	3	3
2	6	39	3	3
2	6	40	3	3
2	6	41	2	2
2	6	42	1	1
2	6	43	1	1
2	6	44	1	1
2	6	45	1	1
2	6	46	1	1
2	6	47	1	1
2	6	48	1	1
2	6	49	1	1
2	6	50	1	1
2	6	51	1	1
2	6	52	1	1
2	7	1	2493	2009
2	7	2	1027	964
2	7	3	585	563
2	7	4	376	363
2	7	5	259	250
2	7	6	186	176
2	7	7	142	135
2	7	8	107	103
2	7	9	84	79
2	7	10	68	66
2	7	11	50	50
2	7	12	36	36
2	7	13	28	27
2	7	14	22	21
2	7	15	15	15
2	7	16	13	13
2	7	17	11	10
2	7	18	9	9
2	7	19	7	7
2	7	20	6	5
2	7	21	5	5
2	7	22	5	5
2	7	23	4	4
2	7	24	4	4
2	7	25	4	4
2	7	26	3	3
2	7	27	3	3
2	7	28	3	3
2	7	29	3	3
2	7	30	3	3
2	7	31	3	3
2	7	32	2	2
2	7	33	2	2
2	7	34	2	2
2	7	35	1	1
2	7	36	1	1
2	7	37	1	1
2	7	38	1	1
2	7	39	1	1
2	7	40	1	1
2	7	41	1	1
2	7	42	1	1
2	7	43	1	1
2	7	44	1	1
2	7	45	1	1
2	7	46	1	1
2	7	47	1	1
2	7	48	1	1
2	7	49	1	1
2	8	1	2453	1585
2	8	2	1005	871
2	8	3	582	511
2	8	4	380	339
2	8	5	272	246
2	8	6	193	181
2	8	7	142	129
2	8	8	109	101
2	8	9	92	86
2	8	10	71	64
2	8	11	55	53
2	8	12	41	37
2	8	13	31	29
2	8	14	24	22
2	8	15	19	19
2	8	16	15	12
2	8	17	14	13
2	8	18	12	10
2	8	19	9	8
2	8	20	9	9
2	8	21	9	8
2	8	22	6	6
2	8	23	6	5
2	8	24	6	6
2	8	25	6	6
2	8	26	6	6
2	8	27	5	5
2	8	28	4	4
2	8	29	4	4
2	8	30	4	4
2	8	31	3	3
2	8	32	2	2
2	8	33	2	2
2	8	34	1	1
2	8	35	1	1
2	8	36	1	1
2	8	37	1	1
2	8	38	1	1
2	8	39	1	1
2	8	40	1	0
2	8	41	1	1
2	8	42	1	1
2	8	43	1	1
2	8	44	1	1
2	8	45	1	1
2	8	46	1	1
2	8	47	1	1
2	8	48	1	1
2	8	49	1	1
2	8	50	1	1
2	8	51	1	1
2	8	52	1	1
2	8	53	1	1
2	8	54	1	1
2	8	55	1	1
2	9	1	2422	1804
2	9	2	993	880
2	9	3	571	519
2	9	4	372	332
2	9	5	259	238
2	9	6	184	165
2	9	7	131	123
2	9	8	104	97
2	9	9	84	76
2	9	10	66	62
2	9	11	48	42
2	9	12	37	32
2	9	13	27	26
2	9	14	22	19
2	9	15	17	16
2	9	16	15	13
2	9	17	13	12
2	9	18	10	10
2	9	19	8	8
2	9	20	7	7
2	9	21	6	6
2	9	22	5	5
2	9	23	5	5
2	9	24	5	5
2	9	25	4	4
2	9	26	3	3
2	9	27	2	2
2	9	28	2	2
2	9	29	2	2
2	9	30	2	2
2	9	31	2	1
2	9	32	2	2
2	9	33	2	2
2	9	34	1	1
2	9	35	1	1
2	9	36	1	1
2	9	37	1	1
2	9	38	1	1
2	9	39	1	1
2	9	40	1	1
2	9	41	1	1
2	9	42	1	1
2	9	43	1	1
2	9	44	1	1
2	9	45	1	1
2	9	46	1	1
2	9	47	1	1
2	9	48	1	1
2	9	49	1	1
2	10	1	2442	1958
2	10	2	1028	953
2	10	3	585	555
2	10	4	391	375
2	10	5	261	247
2	10	6	189	178
2	10	7	136	131
2	10	8	98	93
2	10	9	80	75
2	10	10	66	64
2	10	11	48	45
2	10	12	37	37
2	10	13	27	27
2	10	14	24	22
2	10	15	19	17
2	10	16	15	13
2	10	17	13	12
2	10	18	10	10
2	10	19	8	8
2	10	20	8	7
2	10	21	7	7
2	10	22	6	6
2	10	23	5	4
2	10	24	5	5
2	10	25	5	5
2	10	26	4	4
2	10	27	4	3
2	10	28	3	2
2	10	29	3	3
2	10	30	3	3
2	10	31	3	2
2	10	32	3	3
2	10	33	3	2
2	10	34	2	1
2	10	35	2	1
2	10	36	1	1
2	10	37	1	1
2	10	38	1	1
2	10	39	1	1
2	10	40	1	1
2	11	1	2572	1957
2	11	2	1035	911
2	11	3	590	524
2	11	4	394	358
2	11	5	272	255
2	11	6	186	172
2	11	7	135	123
2	11	8	101	95
2	11	9	80	74
2	11	10	65	59
2	11	11	49	46
2	11	12	41	39
2	11	13	34	32
2	11	14	27	25
2	11	15	21	21
2	11	16	18	17
2	11	17	15	14
2	11	18	12	12
2	11	19	10	10
2	11	20	9	9
2	11	21	7	7
2	11	22	6	6
2	11	23	4	3
2	11	24	4	4
2	11	25	4	4
2	11	26	3	3
2	11	27	3	3
2	11	28	3	3
2	11	29	3	3
2	11	30	3	2
2	11	31	3	3
2	11	32	3	2
2	11	33	2	2
2	11	34	1	1
2	11	35	1	1
2	11	36	1	1
2	11	37	1	1
2	11	38	1	1
2	11	39	1	1
2	12	1	2602	2083
2	12	2	1082	970
2	12	3	602	557
2	12	4	388	363
2	12	5	273	255
2	12	6	191	181
2	12	7	139	130
2	12	8	102	97
2	12	9	81	78
2	12	10	65	65
2	12	11	44	44
2	12	12	34	34
2	12	13	24	23
2	12	14	20	20
2	12	15	18	18
2	12	16	12	12
2	12	17	8	8
2	12	18	7	7
2	12	19	7	7
2	12	20	5	5
2	12	21	4	4
2	12	22	3	3
2	12	23	3	3
2	12	24	3	3
2	12	25	3	3
2	12	26	3	3
2	12	27	2	2
2	12	28	2	2
2	12	29	2	2
2	12	30	2	2
2	12	31	1	1
2	13	1	3000	2016
2	13	2	1001	865
2	13	3	558	504
2	13	4	356	320
2	13	5	253	236
2	13	6	177	166
2	13	7	118	108
2	13	8	90	87
2	13	9	64	63
2	13	10	54	50
2	13	11	39	38
2	13	12	28	26
2	13	13	19	17
2	13	14	19	18
2	13	15	18	17
2	13	16	14	14
2	13	17	11	11
2	13	18	8	8
2	13	19	8	8
2	13	20	5	5
2	13	21	4	4
2	13	22	4	4
2	13	23	4	4
2	13	24	3	3
2	13	25	2	2
2	13	26	1	1
2	13	27	1	1
2	13	28	1	1
2	13	29	1	1
2	13	30	1	1
2	13	31	1	1
2	14	1	2860	2232
2	14	2	983	880
2	14	3	533	486
2	14	4	329	305
2	14	5	218	207
2	14	6	155	150
2	14	7	106	101
2	14	8	82	80
2	14	9	64	59
2	14	10	53	52
2	14	11	30	30
2	14	12	25	24
2	14	13	18	17
2	14	14	16	16
2	14	15	12	12
2	14	16	10	10
2	14	17	9	9
2	14	18	7	7
2	14	19	7	7
2	14	20	6	6
2	14	21	4	4
2	14	22	4	4
2	14	23	3	3
2	14	24	2	2
2	14	25	2	2
2	14	26	2	2
2	14	27	1	1
2	14	28	1	1
2	14	29	1	1
2	14	30	1	1
2	15	1	2841	2299
2	15	2	974	879
2	15	3	520	462
2	15	4	319	294
2	15	5	208	193
2	15	6	151	141
2	15	7	102	92
2	15	8	78	75
2	15	9	61	59
2	15	10	50	49
2	15	11	29	29
2	15	12	25	25
2	15	13	17	17
2	15	14	16	14
2	15	15	12	11
2	15	16	8	7
2	15	17	7	6
2	15	18	6	6
2	15	19	5	5
2	15	20	4	4
2	15	21	4	4
2	15	22	4	4
2	15	23	3	3
2	15	24	2	2
2	15	25	2	1
2	15	26	1	1
2	15	27	1	0
2	15	28	1	1
2	15	29	1	1
2	15	30	1	1
2	15	31	1	1
2	16	1	2462	1966
2	16	2	1015	940
2	16	3	539	510
2	16	4	335	324
2	16	5	213	204
2	16	6	157	149
2	16	7	111	104
2	16	8	79	77
2	16	9	61	59
2	16	10	51	48
2	16	11	36	35
2	16	12	30	28
2	16	13	26	26
2	16	14	19	18
2	16	15	13	12
2	16	16	8	8
2	16	17	7	6
2	16	18	6	5
2	16	19	6	6
2	16	20	6	6
2	16	21	6	5
2	16	22	5	5
2	16	23	4	3
2	16	24	4	4
2	16	25	4	4
2	16	26	4	4
2	16	27	4	4
2	16	28	4	4
2	16	29	3	2
2	16	30	2	1
2	16	31	2	2
2	16	32	2	2
2	16	33	2	2
2	16	34	1	1
2	16	35	1	1
